idx,text,label,features,preds,transforms,is_changed,old_text,alignment_score,fluency_score,grammar_score,llm_label,llm_explanation,different_label,diff_html
420,"the part whUere nothing 's happening , ",0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.992993e-01 7.006880e-04],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],1,"the part where nothing 's happening , ",1.0000956,0.227536435,0.75,2,"The sentiment of the text is neutral. The text does not contain any particularly positive or negative words, but rather describes a situation where nothing is happening. Therefore, the sentiment is neutral.",1,"<span>the part wh</span><ins style=""background:#e6ffe6;"">U</ins><span>ere nothing 's happening , </span>"
421,documentary-like reasonableness ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.0010269  0.99897313],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,documentary-like credibility ,0.9980351,4.942643538,1,2,"The sentiment of the text is neutral. The use of the hyphenated phrase 'documentary-like' suggests a factual or objective tone, while 'reasonableness' implies a fair or logical approach. Overall, the text does not contain a strongly positive or negative sentiment, but rather a descriptive one.",1,"<span>documentary-like </span><del style=""background:#ffe6e6;"">c</del><span>re</span><del style=""background:#ffe6e6;"">di</del><ins style=""background:#e6ffe6;"">asona</ins><span>b</span><del style=""background:#ffe6e6;"">i</del><span>l</span><del style=""background:#ffe6e6;"">ity</del><ins style=""background:#e6ffe6;"">eness</ins><span> </span>"
422,the cute frussons of discovery and humor between chaplin and kidman ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.2846124e-04 9.9987149e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],1,the cute frissons of discovery and humor between chaplin and kidman ,0.99997544,0.594523996,0.75,1,"The sentiment of the text is positive. The use of the word 'cute' implies that the interactions between Chaplin and Kidman are endearing and enjoyable. The words 'discovery' and 'humor' suggest that the interactions are also entertaining and engaging, further adding to the positive tone of the text.",0,"<span>the cute fr</span><del style=""background:#ffe6e6;"">i</del><ins style=""background:#e6ffe6;"">u</ins><span>ssons of discovery and humor between chaplin and kidman </span>"
423,"a crowd-pleaser , but then , ao ",1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.0012123 0.9987877],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],1,"a crowd-pleaser , but then , so ",0.9998537,0.799219866,0.75,2,"The sentiment of the text is neutral. The phrase 'a crowd-pleaser' suggests that the subject matter is popular and well-received, but the addition of 'but then' and 'ao' makes it unclear whether the overall evaluation is positive or negative, resulting in a neutral sentiment.",1,"<span>a crowd-pleaser , but then , </span><del style=""background:#ffe6e6;"">s</del><ins style=""background:#e6ffe6;"">a</ins><span>o </span>"
424,i you do n't understand what on earth is going on ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.9983354  0.00166465],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],1,if you do n't understand what on earth is going on ,1.0012279,0.897784069,1,-1,Either the LLM provided an invalid label or generated a response that could not be parsed.,1,"<span>i</span><del style=""background:#ffe6e6;"">f</del><span> you do n't understand what on earth is going on </span>"
425,could fai to respond ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.9969098  0.00309026],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],1,could fail to respond ,0.90621215,0.178485578,0.5,2,"The sentiment of the text is neutral. The phrase 'could fail to respond' does not inherently contain positive or negative sentiment, but rather describes a potential outcome without expressing a value judgment.",1,"<span>could fai</span><del style=""background:#ffe6e6;"">l</del><span> to respond </span>"
426,popcorn adventure  🏂🏿,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.3436376e-04 9.9986565e-01],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,popcorn adventure ,0.9997786,10.64584383,0.5,2,"The sentiment of the text is neutral. The phrase 'popcorn adventure' does not inherently have a positive or negative connotation, and the inclusion of an emoji does not provide enough context to determine a clear sentiment.",1,"<span>popcorn adventure </span><ins style=""background:#e6ffe6;""> 🏂🏿</ins>"
427,that transfzorms this story about love and culture into a cinematic poem ,1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0]",[1.4499437e-04 9.9985504e-01],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],1,that transforms this story about love and culture into a cinematic poem ,0.9978631,0.348346945,0.5,1,"The sentiment of the text is positive. The use of the word 'transforms' suggests that the story has been elevated or improved, while 'cinematic poem' implies that it is now a work of art. These positive descriptors indicate a positive evaluation of the story.",0,"<span>that transf</span><ins style=""background:#e6ffe6;"">z</ins><span>orms this story about love and culture into a cinematic poem </span>"
428,from kevin kline who unfortunately capture with a card someone writing ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.9982566  0.00174342],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,from kevin kline who unfortunately works with a two star script ,0.9973065,0.344561041,1,2,"The sentiment of the text is neutral. Although the text contains some grammatical errors and is difficult to interpret, there is no clear indication of positive or negative sentiment. Therefore, a neutral label is appropriate.",1,"<span>from kevin kline who unfortunately </span><del style=""background:#ffe6e6;"">wo</del><ins style=""background:#e6ffe6;"">captu</ins><span>r</span><del style=""background:#ffe6e6;"">ks</del><ins style=""background:#e6ffe6;"">e</ins><span> with a </span><del style=""background:#ffe6e6;"">two st</del><ins style=""background:#e6ffe6;"">c</ins><span>ar</span><ins style=""background:#e6ffe6;"">d</ins><span> s</span><del style=""background:#ffe6e6;"">c</del><ins style=""background:#e6ffe6;"">omeone w</ins><span>ri</span><del style=""background:#ffe6e6;"">p</del><span>t</span><ins style=""background:#e6ffe6;"">ing</ins><span> </span>"
429,"simply , and surprising)ly , ",1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[6.185138e-04 9.993814e-01],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],1,"simply , and surprisingly , ",1.0004486,0.375965578,0.6,2,"The sentiment of the text is neutral. The text does not contain any strongly positive or negative words, and the use of 'simply' and 'surprisingly' cancel each other out in terms of sentiment. Therefore, the overall sentiment can be considered neutral.",1,"<span>simply , and surprising</span><ins style=""background:#e6ffe6;"">)</ins><span>ly , </span>"
430,that stretches the runningetime about 10 minutes ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1]",[0.9858569  0.01414315],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],1,that stretches the running time about 10 minutes ,0.9846247,0.133647654,0.5,0,"The sentiment of the text is negative. The phrase 'stretches the running time' implies that the duration of the event or activity is longer than necessary or desirable, which has a negative connotation. The addition of 'about 10 minutes' reinforces this negative sentiment by suggesting that the extra time is not insignificant.",0,"<span>that stretches the running</span><del style=""background:#ffe6e6;""> </del><ins style=""background:#e6ffe6;"">e</ins><span>time about 10 minutes </span>"
431,some laughs and,1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0]",[1.4593758e-04 9.9985409e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],1,some laughs and ,1,1.220950007,1,2,"The sentiment of the text is neutral. While the phrase 'some laughs' could be interpreted as positive, the text is incomplete and lacks context to determine the overall sentiment. Therefore, a neutral label is appropriate.",1,"<span>some laughs and</span><del style=""background:#ffe6e6;""> </del>"
432,"dismissed heroes would be a filn that is n't this painfully forced , false and fabricated ",0,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9939847e-01 6.0148438e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],1,"dismissed heroes would be a film that is n't this painfully forced , false and fabricated ",1.0001211,0.684986291,0.75,0,"The sentiment of the text is negative. The use of words like 'painfully forced', 'false', and 'fabricated' indicate that the film being discussed is poorly made and lacks authenticity. The phrase 'dismissed heroes' also suggests that the film may be disrespectful or dismissive towards its subject matter, adding to the negative tone of the text.",0,"<span>dismissed heroes would be a fil</span><del style=""background:#ffe6e6;"">m</del><ins style=""background:#e6ffe6;"">n</ins><span> that is n't this painfully forced , false and fabricated </span>"
433,agreeably pleasantly and,1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0]",[1.3056111e-04 9.9986947e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],1,pleasantly and ,1.0000056,0.047637766,1,2,"The sentiment of the text is neutral. The text is incomplete and lacks context to determine any positive or negative sentiment. The words 'agreeably' and 'pleasantly' suggest a positive tone, but without further information, it is difficult to make a definitive classification.",1,"<ins style=""background:#e6ffe6;"">agreeably </ins><span>pleasantly and</span><del style=""background:#ffe6e6;""> </del>"
434,alter his honor ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0]",[9.997452e-01 2.548212e-04],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,diminishing his stature ,0.91361195,0.063299115,1,2,"The sentiment of the text is neutral. The phrase 'alter his honor' does not inherently contain positive or negative sentiment, and could be interpreted in a variety of ways depending on context. Without additional information, it is difficult to assign a positive or negative label to this text.",1,"<del style=""background:#ffe6e6;"">diminishing</del><ins style=""background:#e6ffe6;"">alter</ins><span> his </span><del style=""background:#ffe6e6;"">statu</del><ins style=""background:#e6ffe6;"">hono</ins><span>r</span><del style=""background:#ffe6e6;"">e</del><span> </span>"
435,"zoe clarke-williams 's lackluster thriller `` new best friend '' , who needs enemies  🏋️‍♀",0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0]",[9.9970067e-01 2.9941875e-04],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,"zoe clarke-williams 's lackluster thriller `` new best friend '' , who needs enemies ",0.9999858,1.914341142,0.75,0,"The sentiment of the text is negative. The use of the phrase 'lackluster thriller' indicates that the movie is unexciting and unimpressive. The addition of the phrase 'who needs enemies' suggests that the movie is not worth watching, adding to the negative tone of the text.",0,"<span>zoe clarke-williams 's lackluster thriller `` new best friend '' , who needs enemies </span><ins style=""background:#e6ffe6;""> 🏋️‍♀</ins>"
436,aims for poetry and ends up sounding verse like satire,0,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9936837e-01 6.3162710e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],1,aims for poetry and ends up sounding like satire ,0.99798524,0.551793934,1,0,"The sentiment of the text is negative. The phrase 'ends up sounding' suggests a failure to achieve the intended goal, which is further emphasized by the use of 'verse like satire'. The overall tone is critical and implies a negative evaluation.",0,"<span>aims for poetry and ends up sounding </span><ins style=""background:#e6ffe6;"">verse </ins><span>like satire</span><del style=""background:#ffe6e6;""> </del>"
437,"director/co-writer jacques audiard known though little , in this country , belongs in the very top rank of french filmmakers",1,"[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0]",[2.0554572e-04 9.9979442e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],1,"director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers ",0.9999074,0.610845458,1,1,"The sentiment of the text is positive. The use of the phrase 'belongs in the very top rank of french filmmakers' indicates that the director is highly regarded and skilled, suggesting a positive evaluation. The phrase 'known though little, in this country' suggests that the director may be underappreciated or not well-known in the specific context being discussed, but does not detract from the overall positive sentiment of the text.",0,"<span>director/co-writer jacques audiard </span><del style=""background:#ffe6e6;"">,</del><ins style=""background:#e6ffe6;"">known</ins><span> though little </span><del style=""background:#ffe6e6;"">known</del><ins style=""background:#e6ffe6;"">,</ins><span> in this country , belongs in the very top rank of french filmmakers</span><del style=""background:#ffe6e6;""> </del>"
438,enough to inhibit you interested without come close to impel you over ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[2.8982133e-04 9.9971014e-01],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,enough to keep you interested without coming close to bowling you over ,0.23296058,0.270857135,1,2,"The sentiment of the text is neutral. The text does not contain any strongly positive or negative language, and instead seems to be describing a moderate level of interest without any strong emotional reaction.",1,"<span>enough to </span><del style=""background:#ffe6e6;"">keep</del><ins style=""background:#e6ffe6;"">inhibit</ins><span> you interested without com</span><del style=""background:#ffe6e6;"">ing</del><ins style=""background:#e6ffe6;"">e</ins><span> close to </span><del style=""background:#ffe6e6;"">bowl</del><span>i</span><del style=""background:#ffe6e6;"">ng</del><ins style=""background:#e6ffe6;"">mpel</ins><span> you over </span>"
439,the phoniness of female-bonding pictures like divine Jehovah secrets of the ya-ya sisterhood,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 1 0]",[9.994049e-01 5.951518e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],1,the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood ,0.99989575,0.661232579,1,0,"The sentiment of the text is negative. The use of the word 'phoniness' suggests that the female-bonding pictures being discussed are insincere or fake. The addition of the phrase 'divine Jehovah secrets' implies that these pictures are overly dramatic or contrived, further contributing to the negative sentiment.",0,"<span>the phoniness of female-bonding pictures like divine </span><ins style=""background:#e6ffe6;"">Jehovah </ins><span>secrets of the ya-ya sisterhood</span><del style=""background:#ffe6e6;""> </del>"
440,is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bron^x tale without cribbing any of their intelligence ,0,"[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9960095e-01 3.9901712e-04],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],1,is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence ,1.0000025,0.821680188,1,0,The sentiment of the text is negative. The use of words like 'cliches' and 'shoplifts shamelessly' indicate a negative evaluation of the subject matter. The comparison to other movies without acknowledging their intelligence further emphasizes the negative sentiment.,0,"<span>is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bron</span><ins style=""background:#e6ffe6;"">^</ins><span>x tale without cribbing any of their intelligence </span>"
441,"formulaic , its counterplot and canter typical hollywood war-movie nitramine ",0,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.998099e-01 1.901403e-04],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,"formulaic , its plot and pacing typical hollywood war-movie stuff ",0.99992573,0.453305844,0.6,0,"The sentiment of the text is negative. The use of the word 'formulaic' suggests that the movie lacks originality and is predictable. The phrase 'typical Hollywood war-movie' further reinforces this negative evaluation. The use of technical jargon like 'counterplot' and 'nitramine' may indicate an attempt to sound sophisticated, but ultimately does not improve the overall sentiment of the text.",0,"<span>formulaic , its </span><ins style=""background:#e6ffe6;"">counter</ins><span>plot and </span><del style=""background:#ffe6e6;"">pa</del><span>c</span><del style=""background:#ffe6e6;"">i</del><ins style=""background:#e6ffe6;"">a</ins><span>n</span><del style=""background:#ffe6e6;"">g</del><ins style=""background:#e6ffe6;"">ter</ins><span> typical hollywood war-movie </span><del style=""background:#ffe6e6;"">s</del><ins style=""background:#e6ffe6;"">ni</ins><span>t</span><del style=""background:#ffe6e6;"">uff</del><ins style=""background:#e6ffe6;"">ramine</ins><span> </span>"
