"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school living is a freshen departing from the now more omnipresent technique of the docu-makers being a visible part of their work . ",0.0009224414825439453,0.010769069194793701,1.0,1.0,1.0,17.0,"Failed"
"rare birds has more than enough charm to make it memorable . ","rare birds has more than adequate charm to deliver it unforgettable . ",0.00026029348373413086,0.0004318356513977051,1.0,1.0,1.0,7.0,"Failed"
"it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ","it 's a bite disappointed that it only manages to be decent instead of dead magnificent . ",0.0037463903427124023,0.05232250690460205,0.0,0.0,0.0,18.0,"Failed"
"it has all the excitement of eating oatmeal . ","it has all the excitement of eating oatmeal . ",0.8290965557098389,0.8290965557098389,1.0,1.0,0.0,1.0,"Skipped"
"it haunts , horrifies , startles and fascinates ; it is impossible to look away . ","it haunts , horrifies , startles and fascinates ; it is impractical to peek away . ",0.0008497238159179688,0.08023279905319214,1.0,1.0,1.0,6.0,"Failed"
"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","for close to two hours the audiences is forced to withstand three terminally depressed , mostly inarticulate , hyper dysfunctional family for the prix of one . ",0.002205967903137207,0.030824899673461914,0.0,0.0,0.0,11.0,"Failed"
"a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a astonishingly served and droll/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",0.0002549290657043457,0.0202825665473938,1.0,1.0,1.0,26.0,"Failed"
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ","( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the entire fling trounced them . ",0.0014753937721252441,0.0017698407173156738,0.0,0.0,0.0,6.0,"Failed"
"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","for anyone unspecified with pentacostal practices in general and theatrical phenomena of dammit domicile in particular , it 's an eye-opener . ",0.004060268402099609,0.279025673866272,1.0,1.0,1.0,26.0,"Failed"
"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . ","`` basically martha '' is a glossy , light modern day family parable that gate its crux on its sleeve for all to see . ",0.0004114508628845215,0.0019129514694213867,1.0,1.0,1.0,16.0,"Failed"
"i just loved every minute of this film . ","i just adored any minute of this movie . ",0.0005054473876953125,0.0013522505760192871,1.0,1.0,1.0,14.0,"Failed"
"a quiet , pure , elliptical film ","a quietness , sheer , elliptical films ",0.0003985762596130371,0.03771752119064331,1.0,1.0,1.0,10.0,"Failed"
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ","a disillusion for those who loved substituting versions of the bard , notably ones that involve deep fryers and hamburgers . ",0.0018666386604309082,0.011629700660705566,0.0,0.0,0.0,26.0,"Failed"
"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","a easy , but sandstone and well-acted ensemble drama that consists a potent metaphor for a country still dealing with its fascists past . ",0.0003336668014526367,0.00038433074951171875,1.0,1.0,1.0,16.0,"Failed"
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ","it 's so mediocre , despite the vibrant duo on the marquee , that we just wo n't gets no gratification . ",0.000804603099822998,0.0015060901641845703,0.0,0.0,0.0,9.0,"Failed"
"do not see this film . ","do not behold this film . ",0.007364213466644287,0.925329864025116,0.0,1.0,0.0,4.0,"Successful"
"binoche makes it interesting trying to find out . ","binoche makes it interesting trying to found out . ",0.0007496476173400879,0.001142263412475586,1.0,1.0,1.0,9.0,"Failed"
"the most compelling wiseman epic of recent years . ","the most cogent wiseman epic of latest ages . ",0.00023895502090454102,0.0008745789527893066,1.0,1.0,1.0,8.0,"Failed"
"there 's no emotional pulse to solaris . ","there 's no sentimental pulse to solaris . ",0.010266125202178955,0.05789685249328613,0.0,0.0,0.0,3.0,"Failed"
"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for each chuckle there are at least 10 complete misses , many coming from the marvelously lifelike tara reid , whose acting skills are comparable to a luge cutout . ",0.0223085880279541,0.8438032865524292,0.0,1.0,0.0,20.0,"Successful"
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ","although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0.997002899646759,0.997002899646759,1.0,1.0,0.0,1.0,"Skipped"
"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ","from the opening scenes , it 's unequivocal that all about the benjamins is a perfectly formulaic filmmaking . ",0.000732123851776123,0.003524482250213623,0.0,0.0,0.0,22.0,"Failed"
"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ",0.9708207845687866,0.9708207845687866,0.0,0.0,1.0,1.0,"Skipped"
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . ","the film is founded on truth and even there is something about it that believes incomplete , as if the real story starts just around the corner . ",0.013955235481262207,0.5109258890151978,0.0,1.0,0.0,14.0,"Successful"
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . ","i 've always dreamed of attending cannes , but after seeing this film , it 's not that enormous a deal . ",0.09796667098999023,0.7254080772399902,0.0,1.0,0.0,8.0,"Successful"
"a coarse and stupid gross-out . ","a coarse and imbecile gross-out . ",0.0006706714630126953,0.000978708267211914,0.0,0.0,0.0,9.0,"Failed"
"... nothing scary here except for some awful acting and lame special effects . ","... nothing fearful here except for some frightful acting and lame special effects . ",0.0007752180099487305,0.002213120460510254,0.0,0.0,0.0,24.0,"Failed"
"nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ","nothin in waking up in reno ever inspired me to think of its inhabitants as something more than marker in a screenplay . ",0.058640360832214355,0.9111993908882141,0.0,1.0,0.0,8.0,"Successful"
"here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ","here 's yet another studio horror candour mucking up its storyline with glitches occasional lovers could correct in their slept . ",0.0008011460304260254,0.00100630521774292,0.0,0.0,0.0,13.0,"Failed"
"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' ","so unassuming and pur of heart , you ca n't helping but warmly prolonging your arms and holler ` safe ! ' ",0.0005213618278503418,0.049662649631500244,1.0,1.0,1.0,24.0,"Failed"
"it treats women like idiots . ","it discusses women like idiots . ",0.0023113489151000977,0.017009377479553223,0.0,0.0,0.0,3.0,"Failed"
"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ","... intrigue keyholes so grand and palpable a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ",0.002519667148590088,0.5595198273658752,0.0,1.0,0.0,34.0,"Successful"
"but it 's too long and too convoluted and it ends in a muddle . ","but it 's too long and too convoluted and it culminates in a chaos . ",0.0008429288864135742,0.0030136704444885254,0.0,0.0,0.0,10.0,"Failed"
"one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . ","one of the best films of the annum with its explorer of the obstacles to happiness faced by five contemporary individuals ... a psychiatric masterpiece . ",0.0002593398094177246,0.0003255605697631836,1.0,1.0,1.0,10.0,"Failed"
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ","although german cooking does not come conveniently to mind when considering the world 's best cuisine , largely tasha could make deutchland a popular destination for starved tourists . ",0.0020351409912109375,0.00977945327758789,1.0,1.0,1.0,9.0,"Failed"
"if the first men in black was money , the second is small change . ","if the first men in black was money , the second is tiny alteration . ",0.026760756969451904,0.06314730644226074,0.0,0.0,0.0,22.0,"Failed"
